72,7.266,7.814,8.568,9.426,10.215
72.1,7.283,7.833,8.588,9.448,10.239
72.2,7.3,7.851,8.608,9.47,10.263
72.3,7.317,7.869,8.628,9.491,10.286
72.4,7.334,7.887,8.648,9.513,10.31
72.5,7.352,7.905,8.667,9.535,10.333
72.6,7.368,7.924,8.687,9.557,10.356
72.7,7.385,7.942,8.707,9.578,10.38
72.8,7.402,7.96,8.727,9.6,10.403
72.9,7.419,7.978,8.746,9.621,10.426
73,7.436,7.996,8.766,9.643,10.449
73.1,7.453,8.014,8.786,9.664,10.472
73.2,7.47,8.032,8.805,9.686,10.495
73.3,7.486,8.05,8.825,9.707,10.518
73.4,7.503,8.068,8.844,9.728,10.541
73.5,7.52,8.086,8.864,9.75,10.564
73.6,7.536,8.103,8.883,9.771,10.587
73.7,7.553,8.121,8.903,9.792,10.61
73.8,7.569,8.139,8.922,9.813,10.633
73.9,7.586,8.156,8.941,9.834,10.655
74,7.602,8.174,8.96,9.855,10.678
74.1,7.619,8.191,8.979,9.876,10.7
74.2,7.635,8.209,8.998,9.897,10.723
74.3,7.651,8.226,9.017,9.917,10.745
74.4,7.668,8.244,9.036,9.938,10.767
74.5,7.684,8.261,9.055,9.959,10.79
74.6,7.7,8.278,9.074,9.979,10.812
74.7,7.716,8.296,9.093,10,10.834
74.8,7.732,8.313,9.112,10.02,10.856
74.9,7.748,8.33,9.13,10.041,10.878
75,7.764,8.347,9.149,10.061,10.9
75.1,7.78,8.364,9.168,10.082,10.922
75.2,7.796,8.381,9.186,10.102,10.944
75.3,7.812,8.399,9.205,10.122,10.966
75.4,7.828,8.416,9.223,10.142,10.987
75.5,7.844,8.433,9.242,10.163,11.009
75.6,7.86,8.449,9.26,10.183,11.031
75.7,7.876,8.466,9.279,10.203,11.052
75.8,7.891,8.483,9.297,10.223,11.074
75.9,7.907,8.5,9.315,10.243,11.096
76,7.923,8.517,9.334,10.263,11.117
76.1,7.939,8.534,9.352,10.283,11.139
76.2,7.954,8.551,9.37,10.303,11.16
76.3,7.97,8.567,9.389,10.323,11.182
76.4,7.986,8.584,9.407,10.343,11.203
76.5,8.002,8.601,9.425,10.363,11.224
76.6,8.017,8.618,9.444,10.383,11.246
76.7,8.033,8.635,9.462,10.403,11.268
76.8,8.049,8.651,9.48,10.423,11.289
76.9,8.064,8.668,9.498,10.443,11.31
77,8.08,8.685,9.517,10.463,11.332
77.1,8.096,8.702,9.535,10.483,11.353
77.2,8.112,8.719,9.553,10.503,11.375
77.3,8.127,8.736,9.572,10.523,11.397
77.4,8.143,8.753,9.59,10.543,11.418
77.5,8.159,8.77,9.609,10.563,11.44
77.6,8.175,8.787,9.627,10.583,11.462
77.7,8.191,8.804,9.646,10.603,11.483
77.8,8.207,8.821,9.664,10.624,11.505
77.9,8.223,8.838,9.683,10.644,11.527
78,8.239,8.855,9.702,10.664,11.549
78.1,8.255,8.872,9.72,10.685,11.571
78.2,8.271,8.889,9.739,10.705,11.593
78.3,8.288,8.907,9.758,10.726,11.615
78.4,8.304,8.924,9.777,10.746,11.637
78.5,8.32,8.942,9.796,10.767,11.66
78.6,8.336,8.959,9.815,10.788,11.682
78.7,8.353,8.977,9.834,10.809,11.704
78.8,8.369,8.994,9.853,10.83,11.727
78.9,8.386,9.012,9.872,10.85,11.749
79,8.402,9.03,9.892,10.872,11.772
79.1,8.419,9.047,9.911,10.893,11.795
79.2,8.436,9.065,9.93,10.914,11.818
79.3,8.453,9.083,9.95,10.935,11.841
79.4,8.469,9.101,9.97,10.957,11.864
79.5,8.486,9.119,9.989,10.978,11.887
79.6,8.503,9.137,10.009,11,11.91
79.7,8.52,9.156,10.029,11.021,11.933
79.8,8.538,9.174,10.049,11.043,11.957
79.9,8.555,9.193,10.069,11.065,11.981
80,8.572,9.211,10.089,11.087,12.004
80.1,8.589,9.23,10.109,11.109,12.028
80.2,8.607,9.249,10.13,11.132,12.052
80.3,8.625,9.267,10.15,11.154,12.076
80.4,8.642,9.286,10.171,11.177,12.1
80.5,8.66,9.305,10.192,11.199,12.125
80.6,8.678,9.324,10.212,11.222,12.149
80.7,8.696,9.343,10.233,11.245,12.174
80.8,8.714,9.363,10.254,11.267,12.198
80.9,8.732,9.382,10.275,11.291,12.223
81,8.75,9.402,10.297,11.314,12.248
81.1,8.768,9.421,10.318,11.337,12.273
81.2,8.787,9.441,10.339,11.361,12.298
81.3,8.805,9.461,10.361,11.384,12.324
81.4,8.824,9.48,10.382,11.408,12.349
81.5,8.842,9.5,10.404,11.431,12.375
81.6,8.861,9.52,10.426,11.455,12.4
81.7,8.88,9.54,10.448,11.479,12.426
81.8,8.899,9.56,10.47,11.503,12.452
81.9,8.918,9.581,10.492,11.527,12.478
82,8.937,9.601,10.514,11.551,12.504
82.1,8.956,9.622,10.536,11.576,12.531
82.2,8.975,9.642,10.559,11.6,12.557
82.3,8.994,9.663,10.581,11.625,12.583
82.4,9.013,9.683,10.604,11.65,12.61
82.5,9.033,9.704,10.626,11.674,12.637
82.6,9.052,9.725,10.649,11.699,12.664
82.7,9.072,9.746,10.672,11.724,12.691
82.8,9.091,9.767,10.695,11.749,12.718
82.9,9.111,9.788,10.718,11.774,12.745
83,9.131,9.809,10.741,11.8,12.772
83.1,9.151,9.83,10.764,11.825,12.799
83.2,9.171,9.852,10.787,11.851,12.827
83.3,9.191,9.873,10.811,11.876,12.854
83.4,9.211,9.895,10.834,11.902,12.882
83.5,9.231,9.916,10.858,11.928,12.91
83.6,9.251,9.938,10.881,11.953,12.938
83.7,9.271,9.96,10.905,11.98,12.966
83.8,9.292,9.981,10.929,12.006,12.994
83.9,9.312,10.003,10.953,12.032,13.022
84,9.332,10.025,10.977,12.058,13.051
