70.7,7.379,7.889,8.581,9.358,10.063
70.8,7.398,7.909,8.603,9.382,10.089
70.9,7.418,7.93,8.626,9.407,10.116
71,7.437,7.95,8.648,9.431,10.142
71.1,7.456,7.971,8.67,9.456,10.169
71.2,7.475,7.991,8.693,9.48,10.195
71.3,7.494,8.011,8.715,9.505,10.222
71.4,7.513,8.032,8.737,9.529,10.248
71.5,7.531,8.052,8.759,9.554,10.274
71.6,7.55,8.072,8.782,9.578,10.301
71.7,7.569,8.092,8.804,9.602,10.327
71.8,7.588,8.112,8.826,9.626,10.353
71.9,7.607,8.133,8.848,9.65,10.379
72,7.625,8.153,8.87,9.675,10.405
72.1,7.644,8.173,8.892,9.699,10.431
72.2,7.663,8.193,8.914,9.723,10.457
72.3,7.681,8.213,8.935,9.747,10.483
72.4,7.7,8.233,8.957,9.771,10.509
72.5,7.718,8.252,8.979,9.794,10.535
72.6,7.737,8.272,9.001,9.818,10.56
72.7,7.755,8.292,9.022,9.842,10.586
72.8,7.773,8.312,9.044,9.866,10.612
72.9,7.792,8.331,9.065,9.889,10.637
73,7.81,8.351,9.087,9.913,10.663
73.1,7.828,8.37,9.108,9.936,10.688
73.2,7.846,8.39,9.129,9.96,10.713
73.3,7.864,8.409,9.15,9.983,10.738
73.4,7.882,8.429,9.172,10.006,10.763
73.5,7.9,8.448,9.193,10.029,10.789
73.6,7.918,8.467,9.214,10.052,10.813
73.7,7.936,8.486,9.235,10.075,10.838
73.8,7.954,8.505,9.256,10.098,10.863
73.9,7.971,8.524,9.277,10.121,10.888
74,7.989,8.543,9.297,10.144,10.913
74.1,8.007,8.562,9.318,10.167,10.938
74.2,8.025,8.581,9.339,10.19,10.962
74.3,8.042,8.6,9.36,10.213,10.987
74.4,8.06,8.619,9.38,10.235,11.011
74.5,8.077,8.638,9.401,10.258,11.036
74.6,8.095,8.657,9.422,10.28,11.06
74.7,8.112,8.675,9.442,10.303,11.085
74.8,8.129,8.694,9.463,10.325,11.109
74.9,8.147,8.713,9.483,10.348,11.133
75,8.164,8.731,9.503,10.37,11.157
75.1,8.181,8.75,9.524,10.392,11.182
75.2,8.199,8.768,9.544,10.415,11.206
75.3,8.216,8.787,9.564,10.437,11.229
75.4,8.233,8.805,9.584,10.459,11.253
75.5,8.25,8.824,9.604,10.481,11.277
75.6,8.267,8.842,9.624,10.503,11.301
75.7,8.284,8.86,9.644,10.525,11.324
75.8,8.301,8.878,9.664,10.547,11.348
75.9,8.317,8.896,9.684,10.568,11.372
76,8.334,8.914,9.703,10.59,11.395
76.1,8.351,8.932,9.723,10.611,11.418
76.2,8.368,8.95,9.743,10.633,11.441
76.3,8.384,8.968,9.762,10.654,11.464
76.4,8.401,8.986,9.781,10.675,11.487
76.5,8.417,9.003,9.801,10.697,11.51
76.6,8.434,9.021,9.82,10.718,11.533
76.7,8.45,9.039,9.839,10.739,11.556
76.8,8.466,9.056,9.858,10.76,11.578
76.9,8.483,9.073,9.877,10.781,11.601
77,8.499,9.091,9.896,10.801,11.623
77.1,8.515,9.108,9.915,10.822,11.646
77.2,8.531,9.126,9.934,10.843,11.668
77.3,8.547,9.143,9.953,10.863,11.69
77.4,8.563,9.16,9.972,10.884,11.712
77.5,8.579,9.177,9.99,10.904,11.734
77.6,8.595,9.194,10.009,10.924,11.756
77.7,8.611,9.211,10.027,10.945,11.778
77.8,8.627,9.228,10.046,10.965,11.8
77.9,8.643,9.245,10.064,10.985,11.821
78,8.658,9.262,10.083,11.005,11.843
78.1,8.674,9.279,10.101,11.025,11.865
78.2,8.69,9.295,10.119,11.045,11.886
78.3,8.706,9.312,10.138,11.065,11.908
78.4,8.721,9.329,10.156,11.085,11.929
78.5,8.737,9.346,10.174,11.105,11.95
78.6,8.753,9.363,10.192,11.125,11.972
78.7,8.768,9.379,10.211,11.145,11.993
78.8,8.784,9.396,10.229,11.164,12.014
78.9,8.8,9.413,10.247,11.184,12.035
79,8.815,9.429,10.265,11.204,12.057
79.1,8.831,9.446,10.283,11.224,12.078
79.2,8.847,9.463,10.301,11.243,12.099
79.3,8.862,9.48,10.319,11.263,12.12
79.4,8.878,9.496,10.338,11.283,12.141
79.5,8.894,9.513,10.356,11.303,12.163
79.6,8.91,9.53,10.374,11.323,12.184
79.7,8.925,9.547,10.392,11.342,12.205
79.8,8.941,9.564,10.411,11.362,12.226
79.9,8.957,9.581,10.429,11.382,12.248
80,8.973,9.598,10.448,11.402,12.269
80.1,8.989,9.615,10.466,11.422,12.291
80.2,9.006,9.632,10.485,11.442,12.312
80.3,9.022,9.649,10.503,11.462,12.333
80.4,9.038,9.666,10.522,11.483,12.355
80.5,9.054,9.684,10.541,11.503,12.377
80.6,9.071,9.701,10.559,11.523,12.398
80.7,9.087,9.719,10.578,11.543,12.42
80.8,9.103,9.736,10.597,11.564,12.442
80.9,9.12,9.754,10.616,11.585,12.464
81,9.137,9.772,10.635,11.605,12.486
81.1,9.154,9.79,10.654,11.626,12.508
81.2,9.171,9.807,10.674,11.647,12.53
81.3,9.188,9.825,10.693,11.668,12.553
81.4,9.205,9.844,10.713,11.689,12.575
81.5,9.222,9.862,10.732,11.71,12.597
81.6,9.239,9.88,10.752,11.731,12.62
81.7,9.257,9.899,10.772,11.752,12.643
81.8,9.274,9.917,10.792,11.774,12.666
81.9,9.292,9.936,10.812,11.796,12.689
82,9.309,9.955,10.832,11.817,12.712
82.1,9.327,9.974,10.852,11.839,12.735
82.2,9.345,9.993,10.873,11.861,12.758
82.3,9.363,10.012,10.893,11.883,12.782
82.4,9.382,10.031,10.914,11.906,12.806
82.5,9.4,10.051,10.935,11.928,12.829
82.6,9.418,10.07,10.956,11.951,12.853
82.7,9.437,10.09,10.977,11.973,12.878
82.8,9.456,10.11,10.999,11.996,12.902
82.9,9.475,10.13,11.02,12.019,12.926
83,9.494,10.15,11.042,12.042,12.951
83.1,9.513,10.17,11.063,12.066,12.976
83.2,9.532,10.19,11.085,12.089,13.001
83.3,9.552,10.211,11.107,12.113,13.026
83.4,9.571,10.232,11.129,12.137,13.051
83.5,9.591,10.253,11.152,12.161,13.076
83.6,9.611,10.273,11.174,12.185,13.101
83.7,9.631,10.295,11.197,12.209,13.127
83.8,9.651,10.316,11.219,12.233,13.153
83.9,9.671,10.337,11.242,12.258,13.179
84,9.692,10.359,11.265,12.282,13.205
84.1,9.712,10.38,11.288,12.307,13.231
84.2,9.732,10.402,11.311,12.332,13.257
84.3,9.753,10.424,11.335,12.357,13.284
84.4,9.774,10.445,11.358,12.382,13.31
84.5,9.795,10.468,11.382,12.407,13.337
84.6,9.816,10.49,11.405,12.432,13.364
84.7,9.837,10.512,11.429,12.458,13.391
84.8,9.858,10.534,11.453,12.483,13.418
84.9,9.879,10.557,11.477,12.509,13.445
85,9.9,10.579,11.501,12.535,13.472
85.1,9.922,10.601,11.525,12.56,13.499
85.2,9.943,10.624,11.549,12.586,13.527
85.3,9.965,10.647,11.573,12.612,13.554
85.4,9.986,10.67,11.598,12.638,13.581
85.5,10.008,10.692,11.622,12.664,13.609
85.6,10.029,10.715,11.646,12.69,13.636
85.7,10.051,10.738,11.671,12.716,13.664
85.8,10.073,10.761,11.695,12.743,13.692
85.9,10.095,10.784,11.72,12.769,13.719
86,10.117,10.807,11.744,12.795,13.747
86.1,10.138,10.83,11.769,12.822,13.775
86.2,10.16,10.853,11.794,12.848,13.803
86.3,10.182,10.876,11.818,12.874,13.831
86.4,10.204,10.899,11.843,12.901,13.859
86.5,10.226,10.922,11.868,12.927,13.887
86.6,10.248,10.946,11.893,12.954,13.915
86.7,10.27,10.969,11.917,12.98,13.943
86.8,10.292,10.992,11.942,13.007,13.971
86.9,10.314,11.015,11.967,13.033,13.999
87,10.489,11.2,12.165,13.245,14.224
87.1,10.511,11.223,12.189,13.272,14.252
87.2,10.532,11.246,12.214,13.298,14.279
87.3,10.554,11.268,12.238,13.324,14.308
87.4,10.575,11.291,12.263,13.351,14.335
87.5,10.597,11.314,12.287,13.377,14.363
87.6,10.619,11.337,12.312,13.403,14.391
87.7,10.64,11.36,12.336,13.429,14.419
87.8,10.662,11.382,12.36,13.455,14.447
87.9,10.683,11.405,12.385,13.481,14.474
88,10.704,11.428,12.409,13.508,14.502
88.1,10.726,11.45,12.433,13.534,14.53
88.2,10.747,11.473,12.457,13.56,14.557
88.3,10.768,11.495,12.482,13.586,14.585
88.4,10.789,11.518,12.506,13.612,14.613
88.5,10.811,11.54,12.53,13.638,14.64
88.6,10.832,11.563,12.554,13.663,14.668
88.7,10.853,11.585,12.578,13.689,14.695
88.8,10.874,11.607,12.602,13.715,14.723
88.9,10.895,11.629,12.626,13.741,14.75
89,10.916,11.652,12.65,13.767,14.778
89.1,10.937,11.674,12.673,13.792,14.805
89.2,10.957,11.696,12.697,13.818,14.832
89.3,10.978,11.718,12.721,13.844,14.86
89.4,10.999,11.74,12.745,13.869,14.887
89.5,11.02,11.762,12.768,13.895,14.914
89.6,11.04,11.784,12.792,13.921,14.942
89.7,11.061,11.806,12.816,13.946,14.969
89.8,11.082,11.828,12.839,13.971,14.996
89.9,11.102,11.849,12.863,13.997,15.023
90,11.123,11.871,12.886,14.023,15.05
90.1,11.143,11.893,12.91,14.048,15.078
90.2,11.164,11.915,12.933,14.073,15.105
90.3,11.184,11.936,12.957,14.099,15.132
90.4,11.204,11.958,12.98,14.124,15.159
90.5,11.225,11.98,13.004,14.15,15.186
90.6,11.245,12.002,13.027,14.175,15.213
90.7,11.266,12.023,13.051,14.201,15.241
90.8,11.286,12.045,13.074,14.226,15.268
90.9,11.306,12.067,13.098,14.251,15.295
91,11.327,12.088,13.121,14.277,15.322
91.1,11.347,12.11,13.144,14.302,15.349
91.2,11.367,12.131,13.168,14.328,15.377
91.3,11.387,12.153,13.191,14.353,15.404
91.4,11.407,12.174,13.214,14.378,15.431
91.5,11.427,12.196,13.238,14.403,15.458
91.6,11.448,12.217,13.261,14.429,15.485
91.7,11.468,12.239,13.284,14.454,15.513
91.8,11.488,12.26,13.308,14.48,15.54
91.9,11.508,12.282,13.331,14.505,15.567
92,11.528,12.303,13.354,14.53,15.594
92.1,11.548,12.324,13.377,14.556,15.622
92.2,11.568,12.346,13.401,14.581,15.649
92.3,11.588,12.367,13.424,14.606,15.676
92.4,11.608,12.389,13.447,14.632,15.704
92.5,11.628,12.41,13.471,14.657,15.731
92.6,11.648,12.431,13.494,14.683,15.758
92.7,11.668,12.453,13.517,14.708,15.786
92.8,11.688,12.474,13.54,14.734,15.813
92.9,11.708,12.495,13.564,14.759,15.841
93,11.728,12.517,13.587,14.785,15.868
93.1,11.748,12.538,13.61,14.81,15.896
93.2,11.768,12.56,13.634,14.836,15.924
93.3,11.788,12.581,13.657,14.862,15.951
93.4,11.808,12.603,13.681,14.887,15.979
93.5,11.828,12.624,13.704,14.913,16.007
93.6,11.848,12.645,13.728,14.939,16.034
93.7,11.868,12.667,13.751,14.964,16.062
93.8,11.888,12.689,13.775,14.99,16.09
93.9,11.908,12.71,13.798,15.016,16.118
94,11.928,12.732,13.822,15.042,16.146
94.1,11.948,12.753,13.845,15.068,16.174
94.2,11.968,12.775,13.869,15.094,16.203
94.3,11.988,12.796,13.893,15.12,16.231
94.4,12.008,12.818,13.917,15.146,16.259
94.5,12.028,12.84,13.94,15.172,16.287
94.6,12.049,12.862,13.964,15.199,16.316
94.7,12.069,12.883,13.988,15.225,16.344
94.8,12.089,12.905,14.012,15.251,16.373
94.9,12.109,12.927,14.036,15.278,16.402
95,12.13,12.949,14.06,15.304,16.43
95.1,12.15,12.971,14.084,15.331,16.459
95.2,12.17,12.993,14.108,15.357,16.488
95.3,12.191,13.015,14.133,15.384,16.517
95.4,12.211,13.037,14.157,15.411,16.546
95.5,12.232,13.059,14.181,15.438,16.575
95.6,12.252,13.081,14.206,15.465,16.605
95.7,12.273,13.103,14.23,15.492,16.634
95.8,12.293,13.125,14.254,15.519,16.663
95.9,12.314,13.148,14.279,15.546,16.693
96,12.335,13.17,14.304,15.573,16.723
96.1,12.355,13.193,14.328,15.601,16.753
96.2,12.376,13.215,14.353,15.628,16.783
96.3,12.397,13.238,14.378,15.656,16.813
96.4,12.418,13.26,14.403,15.683,16.843
96.5,12.439,13.283,14.428,15.711,16.873
96.6,12.46,13.306,14.453,15.739,16.903
96.7,12.481,13.328,14.479,15.767,16.934
96.8,12.502,13.351,14.504,15.795,16.964
96.9,12.523,13.374,14.529,15.823,16.995
97,12.545,13.397,14.555,15.851,17.026
97.1,12.566,13.42,14.58,15.88,17.057
97.2,12.587,13.443,14.606,15.908,17.088
97.3,12.609,13.467,14.632,15.937,17.119
97.4,12.63,13.49,14.657,15.965,17.15
97.5,12.652,13.513,14.683,15.994,17.182
97.6,12.673,13.537,14.709,16.023,17.213
97.7,12.695,13.56,14.735,16.052,17.245
97.8,12.717,13.584,14.761,16.081,17.277
97.9,12.739,13.608,14.788,16.111,17.309
98,12.76,13.631,14.814,16.14,17.341
98.1,12.782,13.655,14.84,16.169,17.373
98.2,12.804,13.679,14.867,16.199,17.406
98.3,12.826,13.703,14.893,16.228,17.438
98.4,12.848,13.727,14.92,16.258,17.47
98.5,12.871,13.751,14.947,16.288,17.503
98.6,12.893,13.775,14.974,16.318,17.536
98.7,12.915,13.799,15.001,16.348,17.569
98.8,12.937,13.824,15.028,16.378,17.602
98.9,12.96,13.848,15.055,16.408,17.635
99,12.982,13.872,15.082,16.438,17.668
99.1,13.005,13.897,15.109,16.469,17.701
99.2,13.027,13.921,15.136,16.499,17.735
99.3,13.05,13.946,15.164,16.53,17.769
99.4,13.072,13.971,15.191,16.561,17.802
99.5,13.095,13.995,15.219,16.591,17.836
99.6,13.118,14.02,15.246,16.622,17.87
99.7,13.141,14.045,15.274,16.653,17.904
99.8,13.163,14.07,15.302,16.684,17.938
99.9,13.186,14.095,15.33,16.715,17.972
100,13.209,14.12,15.358,16.747,18.007
100.1,13.232,14.145,15.386,16.778,18.041
100.2,13.255,14.17,15.414,16.81,18.076
100.3,13.278,14.195,15.442,16.841,18.111
100.4,13.302,14.221,15.47,16.873,18.145
100.5,13.325,14.246,15.499,16.905,18.18
100.6,13.348,14.271,15.527,16.936,18.215
100.7,13.371,14.297,15.555,16.968,18.251
100.8,13.395,14.322,15.584,17,18.286
100.9,13.418,14.348,15.613,17.033,18.321
101,13.442,14.374,15.641,17.065,18.357
101.1,13.465,14.399,15.67,17.097,18.392
101.2,13.489,14.425,15.699,17.129,18.428
101.3,13.512,14.451,15.728,17.162,18.464
101.4,13.536,14.477,15.757,17.194,18.5
101.5,13.56,14.503,15.786,17.227,18.536
101.6,13.583,14.529,15.815,17.26,18.572
101.7,13.607,14.555,15.844,17.292,18.608
101.8,13.631,14.581,15.873,17.325,18.644
101.9,13.655,14.607,15.903,17.358,18.681
102,13.679,14.633,15.932,17.392,18.717
102.1,13.703,14.66,15.962,17.425,18.754
102.2,13.727,14.686,15.991,17.458,18.79
102.3,13.751,14.712,16.021,17.491,18.827
102.4,13.775,14.739,16.05,17.525,18.864
102.5,13.8,14.765,16.08,17.558,18.901
102.6,13.824,14.792,16.11,17.592,18.938
102.7,13.848,14.819,16.14,17.625,18.975
102.8,13.873,14.845,16.17,17.659,19.012
102.9,13.897,14.872,16.2,17.693,19.05
103,13.922,14.899,16.23,17.727,19.087
103.1,13.946,14.926,16.26,17.761,19.125
103.2,13.971,14.953,16.29,17.795,19.163
103.3,13.995,14.98,16.32,17.829,19.2
103.4,14.02,15.007,16.351,17.863,19.238
103.5,14.045,15.034,16.381,17.897,19.276
103.6,14.069,15.061,16.412,17.932,19.314
103.7,14.094,15.088,16.442,17.966,19.352
